,EIN,OrganizationName,State,County,Lat,Lon,GeoDistance(km)
5302,631205100,YW HOMES INC,AL,Jefferson County,33.52,-86.81,2817.04331982542
5303,43458096,HARBORCOV INC,MA,Suffolk County,42.4,-71.03,4134.112585278241
5305,363045749,UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA LATHERS LOCAL NO74-L,IL,DuPage County,41.79,-88.08,2728.904460074599
5306,550697356,FMRS HOUSING INC,WV,Raleigh County,37.8,-81.2,3282.695683717566
5307,201930300,GOOD SAMARITAN ENDOWMENT INC,TX,Harris County,29.75,-95.41,2102.3635843288566
5308,510236428,SCHELLHAMMER UROLOGICAL RESEARCH FOUNDATION,VA,Virginia Beach city,36.84,-76.15,3735.8112539803956
5309,910989106,WA ASSN OF SCHOOL BUSINESS OFFICIALS,CA,Sacramento County,38.57,-121.44,706.2195236002489
5310,300650211,BAXTER REGIONAL HEALTH SYSTEM,AR,Baxter County,36.3,-92.4,2289.9315569934956
5311,860885862,PILGRIM REST FOUNDATION INC,AZ,Maricopa County,33.43,-112.01,487.5282334222377
5312,941762082,ROBBINSDALE WOMENS CENTER,TX,Brazos County,30.66,-96.32,1991.849929632138
5313,570829082,HABITAT FOR HUMANITY OF ANDERSON INC,GA,Fulton County,33.75,-84.39,3035.387425475512
5314,270706944,FELLOWSHIP EDUCATIONAL AND ECONOMIC DEVELOPMENT CORPORATION,IL,Cook County,41.81,-87.66,2763.5247019618396
5315,344183110,BASCOM MUTUAL TELEPHONE COMPANY,OH,Seneca County,41.04,-83.43,3101.0617178802513
5316,340232980,FRATERNAL ORDER OF EAGLES AERIE 2223,OH,Franklin County,39.9,-83.1,3119.7698011107923
5317,510205031,PLUMBING INDUSTRY FUND,KS,Johnson County,38.92,-94.7,2118.0105952905783
5318,351995729,HOWARD CTY CONVENTN AND VISITORS COMM INC,IN,Howard County,40.4,-86.1,2870.0316139107517
5320,731309580,FIRST UNITED METHODIST FNDTN INC,OK,Comanche County,34.57,-98.49,1735.902665215127
5321,911259890,VOLUNTEER CENTER OF WHATCOM COUNTY,WA,Whatcom County,48.74,-122.53,1782.8020292287313
5322,261625373,BLACKPASTORG,WA,King County,47.63,-122.34,1660.4427658228822
5324,850313268,REHOBOTH MCKINLEY CHRISTIAN HEALTHCARE SERVICES,NM,McKinley County,35.4,-108.6,831.0351375817214
5325,850349545,LA CLINICA FOUNDATION,NM,Rio Arriba County,36.7,-106.6,1044.995865857223
5326,382517980,MICHIGAN ENVIRONMENTAL COUNCIL,MI,Washtenaw County,42.27,-83.71,3093.6731842509216
5327,237236400,INTERFAITH HOUSING INC OF TOLEDO,OH,Lucas County,41.66,-83.55,3098.257793610506
5328,222838722,VALLEY HOUSING DEVELOPMENT CORP,PA,Lehigh County,40.52,-75.5,3765.9978965086825
5329,410706131,WALKER METHODIST HEALTH CENTER INC,MN,Hennepin County,44.93,-93.28,2431.9162900364236
5330,770673263,VENTURE CARES OPTION 1 INC,NY,Rockland County,41.1,-74.01,3890.0916886818773
5331,43181707,GREATER BOSTON MOREHOUSE COLLEGE ALUMNI ASSOCIATION,GA,Fulton County,33.76,-84.43,3031.5696062945913
5332,541150148,RAPPAHANNOCK WESTMINSTER-CANTERBURY INC,VA,Lancaster County,37.68,-76.41,3703.881970175378
5333,742529262,WINSTON SCHOOL SAN ANTONIO,TX,Bexar County,29.51,-98.57,1817.8948108787777
5334,221411271,KNIGHTS OF COLUMBUS NEW JERSEY STATE COUNCIL,NJ,Essex County,40.79,-74.26,3869.9016243012447
5335,113347819,VH PROPERTIES INC,NY,Queens County,40.72,-73.79,3909.7004961427356
5336,841084357,BOULDER COUNTY FARMERS MARKET,CO,Boulder County,40.1,-105.4,1304.3081239568023
5337,160650108,STEUBEN RURAL ELECTRIC COOPERATIVE INC,NY,Steuben County,42.4,-77.4,3611.239510829819
5338,570372816,SOUTH CAROLINA HOSPITAL ASSOCIATION,SC,Richland County,34.04,-81.11,3330.168404671169
5339,860103604,ARIZONA DENTAL ASSOCIATION,AZ,Maricopa County,33.49,-111.92,496.0953126807678
5340,550623339,MONTGOMERY GENERAL ELDERLY CARE CENTER INC,WV,Fayette County,38.1,-81.3,3272.883238571904
5341,391391659,BLACKHAWK TECHNICAL COLLEGE FOUNDATION INC,WI,Rock County,42.7,-89.0,2676.595110666813
5342,237256856,ASSOCIATION FOR PROFESSIONALS IN INFECTION CONTROL AND EPIDEMIOLOGY INC - CENTRAL,DC,District of Columbia,38.904,-77.032,3640.824058551001
5343,43380739,SWIFTY AUTO MALL INC,MA,Suffolk County,42.29,-71.05,4132.766098555393
5344,208084528,TRINITY PRESBYTERIAN SCHOOLS INC,NC,Scotland County,34.8,-79.5,3464.027714785624
5345,593631650,CREATION FOUNDATION INC,FL,Pasco County,28.3,-82.63,3337.5143167533483
5346,640870371,FAVRE 4 HOPE FOUNDATION INC,WI,Milwaukee County,43.07,-87.98,2767.0712004597463
5347,351842404,JASPER FOUNDATION INC,IN,White County,40.8,-87.0,2800.042100251323
5348,912159650,BELMONT-REDWOOD SHORES PUBLIC SCHOOL FOUNDATION,CA,San Mateo County,37.51,-122.3,662.6691096215812
5349,260126537,GLOBAL INTEGRITY,DC,District of Columbia,38.904,-77.032,3640.824058551001
5350,810421425,ROCKY MOUNTAIN ELK FOUNDATION INC,MT,Missoula County,47.0,-114.1,1557.3523563309948
5351,411443583,WALKER RESIDENCE INC,MN,Hennepin County,44.93,-93.28,2431.9162900364236
5352,421622670,ALLIANCE FOR SUSTAINABLE COLORADO,CO,Denver County,39.75,-105.0,1313.4337047522388
5353,452062094,AMERICAN FRIENDS OF THE ROYAL FOUNDATION OF THE DUKE AND DUCHESS OF CAMBRIDGE,NY,New York County,40.72,-74.01,3891.169071436037
5354,481158084,STAFFORD COMMUNITY USD EDUCATIONAL,KS,Stafford County,38.0,-98.6,1765.0353732447256
5355,820400689,BOISE PUBLIC SCHOOLS EDUCATION FOUNDATION INC,ID,Ada County,43.56,-116.29,1154.9908429788968
5356,341781601,OTTO SCHOEPFLE CHARITABLE TRUST,OH,Lorain County,41.25,-82.13,3211.541113418633
5358,841611797,ANCHOR COMMUNITY,CO,Denver County,39.76,-104.97,1316.2115599096844
5359,590624468,YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER ST PETERSBURG INC,FL,Pinellas County,27.78,-82.62,3356.845081690934
5360,742467770,RESPITE CARE OF SAN ANTONIO INC,TX,Bexar County,29.46,-98.49,1826.9707146292264
5361,510173092,FOUR WAY COMMUNITY FOUNDATION,OR,Josephine County,42.5,-123.4,1165.7873165740568
5362,741211671,TEXAS BAPTIST CHILDRENS HOME AND FAMILY SERVICES INC,TX,Williamson County,30.5,-97.64,1873.5180361240293
5363,205105110,3890 NORTH 10TH STREET INC CO LENFEST,PA,Chester County,40.06,-75.4,3775.787107680598
5364,260412813,ALL SAINTS ASSISTED LIVING CENTER INC,WI,Dane County,43.03,-89.5,2646.2946948690087
5365,473644429,LEXTRAN FOUNDATION INC,KY,Fayette County,38.05,-84.5,2992.8631357772415
5366,30285369,QLLA CHARITIES INC,NH,Grafton County,43.63,-72.24,4035.5107065965503
5367,237078343,AFFORDABLE HOUSING MANAGEMENT INC,NC,Guilford County,36.07,-79.77,3422.775447262532
5368,611513955,OCTAVIA COURT INC,CA,Alameda County,37.87,-122.27,689.6754570340811
5369,61483568,FHM SERVICES INC,CT,New London County,41.35,-72.04,4053.985665446659
5370,221613656,WILSON SCHOOL,NJ,Morris County,40.89,-74.44,3854.5020547175745
5371,680062639,FCL EDUCATION FUND,CA,Sacramento County,38.58,-121.49,709.5556000803953
5372,752916531,CROSBYTON HEALTH SERVICES,TX,Crosby County,33.6,-101.2,1489.1086411000845
5373,237047543,POLICE ASSOC INC OF THE TOWN OF GREENBURGH,NY,Westchester County,41.05,-73.82,3906.1390231299483
5374,436046145,NORTH CENTRAL SECTION OF THE AUA,MD,Anne Arundel County,39.21,-76.67,3670.566968188751
5376,350561042,INTL ASSOCIATION OF BRIDGE STRUCTURAL ORNAMENTAL AND REINFORC IRONWORKERS 103,IN,Vanderburgh County,37.97,-87.49,2730.7882715506903
5377,431118566,INTERNATIONAL ASSOC OF LIONS CLUBS SAINTE GENEVIEVE LIONS CLUB,MO,Ste. Genevieve County,37.9,-90.2,2493.0456228953044
5378,270182697,FAITH AND FREEDOM COALITION INC,GA,Fulton County,33.85,-84.36,3036.579067635275
5379,43568507,LITTLE LEADERS PREP SCHOOL INC,MA,Suffolk County,42.29,-71.07,4131.12149934291
5380,412072251,CROSSROADS OF AMERICA COUNCIL BSA FOUNDATION INC,IN,Marion County,39.9,-85.99,2873.854804849657
5381,800177821,IMPACT100 PHILADELPHIA INC,PA,Philadelphia County,39.95,-75.17,3795.790319241392
5382,146046772,DAYTOP VILLAGE FOUNDATION INC,NY,New York County,40.76,-73.99,3892.7205912378868
5383,611026214,PRICHARD COMMITTEE FOR ACADEMIC EXCELLENCE INC,KY,Franklin County,38.2,-84.9,2958.050336414006
5384,431844752,PEOPLES HEALTH AND HOUSING SERVICES,MO,St. Louis city,38.66,-90.28,2493.1796864697726
5385,112911733,DDI FOUNDATION INC,NY,Suffolk County,40.86,-73.21,3957.9711637015857
5386,237378216,SCOTCH PLAINS-FANWOOD MUSIC BOOSTERS ASSOCIATION INC,NJ,Union County,40.64,-74.37,3861.085247640587
5387,611197638,OWENSBORO HEALTH MEDICAL GROUP INC,KY,Daviess County,37.8,-87.0,2773.1914110718094
5388,205816806,FRANCISCAN RETREAT CENTER,CO,El Paso County,38.93,-104.9,1278.2389536540547
5389,951644019,HARVARD-WESTLAKE SCHOOL,CA,Los Angeles County,34.05,-118.44,145.1640279730099
5390,593563414,RIVERSIDE ROTARY FOUNDATION INC,FL,Duval County,30.19,-81.6,3373.2575801078265
5391,630288882,YOUNG WOMENS CHRISTIAN ASSN OF BIRMINGHA,AL,Jefferson County,33.52,-86.81,2817.04331982542
5392,481150841,KANSAS STATE UNIVERSITY INSTITUTE FOR COMMERCIALIZATION,KS,Riley County,39.2,-96.6,1963.9726691565843
5393,621751253,MEMPHIS ATHLETIC MINISTRIES INC,TN,Shelby County,35.1,-89.99,2509.578304209248
5394,262709833,CENTRO DE SALUD HOLDINGS I,TX,El Paso County,31.78,-106.31,1037.6511906979829
5395,731620755,CROSSROADS HOSPICE CHARITABLE FOUNDATION,KS,Johnson County,38.96,-94.68,2120.5252601164493
5396,20803707,OHIO EASTERN STAR COMMUNITY SERVICES,OH,Knox County,40.4,-82.5,3173.77864845009
5397,953976190,JULES AND DORIS STEIN UCLA SUPPORT GROUP,CA,Los Angeles County,34.07,-118.43,145.9176753819628
5398,473123367,FUNDAMENTAL LITERACY FOUNDATION,KS,Sedgwick County,37.71,-97.32,1869.438746976632
5399,742205743,KAPPA ALPHA ORDER EPSILON DELTA CHAPTER,VA,Rockbridge County,37.8,-79.5,3431.9082429113546
5400,731160370,OKLAHOMA ASSOCIATION OF BROADCASTERS,OK,Oklahoma County,35.54,-97.56,1822.683286683275
5401,580516995,COWETA-FAYETTE EMC,GA,Fulton County,33.6,-84.7,3009.378742030726
5403,463987880,NORTH CAROLINA ARTS COUNCIL FOUNDATION,NC,Wake County,35.77,-78.63,3528.4678268529133
5404,680479822,GOLDEN VALLEY EDUCATIONAL FOUNDATION,CA,Sacramento County,38.68,-121.23,706.6960440794686
5405,271785343,BROOKINGS HEALTH SYSTEM FOUNDATION,SD,Brookings County,44.3,-96.8,2150.8828403123343
5406,521709212,INTERNATIONAL FOOD INFORMATION COUNCIL FOUNDATION,DC,District of Columbia,38.907,-77.042,3639.944376328462
5407,431280111,ALPHA DELTA KAPPA FOUNDATION,MO,Jackson County,38.96,-94.6,2127.3253712729597
5408,311490075,DEER CREEK MACKINAW EDUCATION FOUNDATION,IL,Tazewell County,40.52,-89.34,2600.2309968453324
5409,222635303,NORTHERN MAINE DEVELOPMENT COMMISSION,ME,Aroostook County,46.9,-68.0,4378.221536646634
5410,356065606,AUXILIARY OF COMMUNITY HOSPITAL DBA VOLUNTEER SERVICES,IN,Madison County,40.1,-85.8,2891.998755393797
5411,581762069,GEORGIA CENTER FOR CHILD ADVOCACY,GA,Fulton County,33.75,-84.39,3035.387425475512
5412,611383955,EDITH AND HENRY HEUSER HEARING INSTITUTE INC,KY,Jefferson County,38.25,-85.76,2883.0604691995245
5413,911854965,TASSAJARA HILLS FOUNDATION,CA,Contra Costa County,37.81,-121.99,668.2643202987929
5414,202771022,GREATER DES MOINES MUSIC COALITION INC,IA,Polk County,41.58,-93.68,2271.63173586958
5415,770303778,SAN JOAQUIN VALLEY FOUNDATION,CA,Tulare County,36.3,-119.38,395.81234877913727
5416,880253675,NEVADA DONOR NETWORK INC,NV,Clark County,36.15,-115.11,381.93529136321933
5417,264723017,ROSELAND VILLAGE INC NFP,IL,Cook County,41.9,-87.69,2762.934178207283
5418,481084547,WESLEY TOWERS FOUNDATION,KS,Reno County,38.1,-97.9,1827.3104616907087
5419,222681799,ENGLE PRINTING COMPANY EMPLOYEE BENEFIT TRUST,PA,Lancaster County,40.11,-76.51,3681.2443382514602
5420,391932533,PLUMBERS AND STEAMFITTERS LOCAL 400 AND MCA N CENTRAL WI HEALTH AND WELFARE TRUST,WI,Outagamie County,44.3,-88.2,2785.215496088803
5421,60653531,CONNECTICUT AUDUBON SOCIETY INC,CT,Fairfield County,41.17,-73.28,3951.023689694312
5422,273485502,CODE OF SUPPORT FOUNDATION,VA,Alexandria city,38.84,-77.06,3638.734767023377
5423,61572638,URBAN UNLIMITED INC,CT,Hartford County,41.69,-72.79,3990.5058572414046
5424,382906665,FOX MANOR INC,MI,Wayne County,42.42,-83.25,3133.3947180946507
5425,135602329,ST ANDREWS SOCIETY OF THE STATE OF NEW YORK,NY,New York County,40.765,-73.965,3894.8087965895647
5426,231352012,AMERICAN INSTITUTE FOR CHARTERED PROPERTY CASUALTY UNDERWRITERS,PA,Chester County,40.04,-75.53,3764.7978135556596
5427,131900120,JUNIOR LEAGUE OF WESTCHESTER ON THE SOUND INC,NY,Westchester County,40.98,-73.69,3917.2424377070297
5428,30535813,VENTURE DEVELOPMENT 2002 INC,NY,Rockland County,41.1,-74.01,3890.0916886818773
5429,133001065,JUNIOR ACHIEVEMENT OF THE HUDSON VALLEY INC,NY,New York County,40.791,-73.96600000000001,3894.6400101120967
5430,954014743,WORLD EMERGENCY RELIEF DBA CHILDRENS FOOD FUND WORLD EMERGENCY RELIEF,TN,Bradley County,35.2,-84.9,2970.3651816954584
5431,386107342,APPRENTICE AND JOURNEYMAN TRAINING TRUST FUND OF THE ELECTRICAL INDUST,MI,Oakland County,42.51,-83.11,3146.1273261533006
5432,522334101,HARGRAVE HDFC CO FIND AID FOR THE AGED INC,NY,New York County,40.78,-73.98,3893.497285687785
5433,621701051,BEARDEN HIGH SCHOOL FOUNDATION,TN,Knox County,35.91,-84.0,3045.179723485315
5434,222339553,NATIONAL ASSOCIATION FOR PRINTING LEADERSHIP FOUNDATION INC,VA,Alexandria city,38.81,-77.07,3638.0287417801287
5435,850209845,LA CLINICA DEL PUEBLO DE RIO A,NM,Rio Arriba County,36.7,-106.6,1044.995865857223
5436,452527487,THREE RIVERS CDE INC,MS,Pontotoc County,34.2,-89.0,2607.3950431463313
5437,208387850,SOUTHERN HILLS SENIOR RSEIDENCES INC,KS,Sedgwick County,37.71,-97.32,1869.438746976632
5438,46045460,TRUSTEES UW HANNAH BG SHAW,MA,Plymouth County,41.9,-70.9,4146.469398548273
5439,160786219,NYSARC INC ONTARIO COUNTY CHAPTER,NY,Ontario County,42.8,-77.3,3622.0121556841154
5440,363911066,BOY SCOUTS OF AMERICA DES PLAINES VALLEY COUNCIL 147,IL,Cook County,41.78,-87.85,2747.4288626242496
5441,351047413,UNITED WAY OF LAWRENCE COUNTY INC,IN,Lawrence County,38.9,-86.5,2821.9012386222307
5442,561153627,CAROLINAS CONCERT ASSOCIATION DBA CHARLOTTE CONCERTS,NC,Mecklenburg County,35.23,-80.84,3336.865242327773
5443,300054240,17TH AVENUE REDI,CO,Denver County,39.76,-104.97,1316.2115599096844
5444,412014576,FREE ARTS MINNESOTA INC,MN,Hennepin County,44.95,-93.34,2428.520649802864
5445,472818423,VERICON FOUNDATION A NJ NONPROFIT CORPORATION,NJ,Union County,40.68,-74.36,3861.8043745087957
5446,630505650,ADVENT EPISCOPAL DAY SCHOOL INC,AL,Jefferson County,33.52,-86.81,2817.04331982542
5447,50489479,VALLEY AFFORDABLE HOUSING CORP,RI,Providence County,41.96,-71.43,4102.432169525365
5448,43274317,CAPE COD CHARITABLE FUNRAISERS INC,MA,Barnstable County,41.66,-70.3,4197.298676078041
5449,800030060,SUSTAINABLE FORESTRY INITIATIVE INC,VT,Chittenden County,44.3,-73.0,3977.1644405251277
5450,841541903,UNITED STATES ANTI-DOPING AGENCY,CO,El Paso County,38.85,-104.77,1284.5030862517724
5451,956100079,SAINT JOHNS HOSPITAL HEALTH CENTER FOUNDATION,CA,Los Angeles County,34.03,-118.47,145.87638259753683
5452,450579992,BUCHANAN CHILDRENS CHARITIES INC,CA,Los Angeles County,34.04,-118.19,127.6704812165067
5453,680476830,PRESIDIO VILLAGE SENIOR HOUSING INC,CA,Contra Costa County,38.0,-121.9,679.2131478751375
5455,136203291,HOUSE STAFF BENEFITS PLAN OF CIR,NY,New York County,40.76,-73.99,3892.7205912378868
5456,135591944,UNITED BROTHERHOOD OF CARPENTERS AND RESILIENT FLOOR COVERERS LOCAL 2287,NY,New York County,40.74,-74.01,3891.102392925147
5457,561527478,TRIANGLE APARTMENT ASSOCIATION INC,NC,Wake County,35.9,-78.77,3514.2584568692055
5458,135676828,MOSAIC AND TERRAZZO WELFARE FUND,NY,Queens County,40.74,-73.94,3896.99722188118
5459,390711682,WISCONSIN BAKERS ASSOCIATION INC,WI,Milwaukee County,42.99,-88.04,2760.2550792750776
5460,112920242,IRELAND CHAMBER OF COMMERCE IN THE UNITED STATES INC,NJ,Union County,40.7,-74.4,3858.3730801747765
5461,421611957,SPORTS MEDICINE RESEARCH AND TESTING LABORATORY,UT,Salt Lake County,40.8,-111.7,977.7751198603927
5462,133230524,ROSE ELLEN SMITH HOUSING DEVELOPMENT FUND COMPANY INC,NY,Bronx County,40.84,-73.88,3901.7173716567117
5463,341681790,FIRELANDS CATHOLIC EDUCATION OFFICE FCEDO,OH,Huron County,41.2,-82.6,3171.904874624672
5464,61351666,REVISIONS CONSULTING GROUP INC,OK,Tulsa County,36.07,-95.95,1970.5954468183722
5465,481130463,FINCH HOLLOW SENIOR RESIDENCES INC,KS,Sedgwick County,37.71,-97.32,1869.438746976632
5466,742621825,AHSCENTRAL TEXAS INC,FL,Orange County,28.55,-81.35,3448.04282121583
5467,222551162,QUADRAPLEX HOUSING INC,MA,Plymouth County,41.98,-70.75,4158.548352843032
5468,411769727,EBENEZER RIDGE POINT APARTMENTS,MN,Hennepin County,44.94,-93.25,2434.5259924297065
5469,752985047,HUDSON DRIVE 2 INC,OH,Summit County,41.08,-81.46,3266.053175083822
5470,826002093,CRATERS OF THE MOON,ID,Butte County,43.5,-113.3,1195.590811834223
5472,570686467,JUNIOR WELFARE LEAGUE INC,SC,York County,34.9,-81.0,3326.8861946394886
5473,330510953,SAN DIEGO YACHT CLUB SAILING FOUNDATION,CA,San Diego County,32.73,-117.23,52.29491216359604
5474,593617977,BLESSED TRINITY HOUSING INC,FL,Pinellas County,27.79,-82.73,3346.2502915844907
5475,541063932,VIRGINIA SHERIFFS INSTITUTE INC,DC,District of Columbia,38.894,-77.028,3641.2210892226653
5476,721142817,SUNSET ELDERLY HOUSING INC,LA,Lafayette Parish,30.24,-91.99,2405.85502008971
5477,742931329,LS CLASSIC FOUNDATION,TX,Travis County,30.285999999999998,-97.734,1870.827596624994
5480,616034216,ROTARY INTERNATIONAL PADUCAH ROTARY CLUB,KY,McCracken County,37.1,-88.6,2630.4057298979756
5481,341269418,PLUMBERS LOCAL UNION 55 SUPPLEMENTAL UNEMPLOYMENT BENEFIT FUND,OH,Cuyahoga County,41.39,-81.64,3253.58664375306
5483,222888648,VISITING NURSE ASSOCIATION OF SOMERSET HILLS INC,NJ,Somerset County,40.68,-74.54,3846.6310140655914
5484,510415780,VISION COMMUNITIES INC,IN,Marion County,39.91,-86.12,2862.9109452681805
5485,264060822,ASPIRA OF DELAWARE CHARTER OPERATIONS INC,DE,New Castle County,39.71,-75.73,3749.0068048742346
5486,451450956,RIVERWOODS GROUP,NH,Rockingham County,43.0,-71.0,4135.471009605573
5487,132842656,STUDENT SENATE ASSOCIATION OF PURCHASE INC,NY,Westchester County,41.04,-73.71,3915.388671159862
5488,841078004,COMMUNITY COLLEGE OF AURORA FOUNDATION,CO,Arapahoe County,39.73,-104.79,1327.9567308634369
5489,912116216,SUICIDE PREVENTION CARE FUND,CA,Los Angeles County,34.3,-118.4,162.06347745284418
5490,201688621,BAKER COUNTY DEVELOPMENT CORPORATION,OR,Baker County,44.8,-117.8,1290.7276020681256
5491,331101375,GENESEE GATEWAY LOCAL DEVELOPMENT CORPORATION,NY,Genesee County,43.0,-78.2,3550.4948048014026
5492,351839894,UNITED BROTHERHOOD CARPENTERS LOCAL 364,IN,Marion County,39.68,-86.09,2863.2475456122434
5493,232173051,INN DWELLING INC,PA,Philadelphia County,40.03,-75.18,3794.616091097507
5494,61534484,WATERSHED FUND INC,CT,New Haven County,41.31,-72.94,3979.0174490969453
5495,841272484,CATHOLIC CHARITIES AND COMMUNITY SERVICES FARM LABOR HOUSING CORPORATION,CO,Denver County,39.76,-105.02,1312.5057337434241
5496,208143443,FOUNDATION FOR ANNIE JEFFREY,NE,Polk County,41.3,-97.6,1952.2999917868283
5497,943193386,WOMEN CHILDREN AND FAMILY SERVICE CHARITIES OF AMERICA,CA,Marin County,37.94,-122.53,710.9665706452906
5498,251211464,ST MARTIN CENTER,PA,Erie County,42.13,-80.06,3390.8350158605567
5499,592486582,VOLUNTEER AUXILIARY OF FLORIDA HOSPITAL-FLAGLER INC,TX,Bell County,31.0,-97.8,1845.639512612091
5500,237427669,HEALTH CENTER VOLUNTEERS VASHON GRANNYS ATTIC,WA,King County,47.4,-122.5,1639.5399660341143
5501,366076334,APPRAISAL INSTITUTE EDUCATION TRUST,IL,Cook County,41.882,-87.637,2766.8721369361083
5502,141364580,COLLEGE AUXILIARY SERVICES OF THE STATE UNIVERSITY COLLEGE AT PLATTSBURGH INC,NY,Clinton County,44.7,-73.5,3939.96273455177
5503,952684844,COACHELLA VALLEY RESCUE MISSION,CA,Riverside County,33.7,-116.23,109.75549526077283
5504,351992897,DEKALB COUNTY COMMUNITY FOUNDATION INC,IN,Allen County,41.16,-85.06,2966.675182805514
5505,61514203,FORTUNATE BLESSINGS FOUNDATION INC,CT,Fairfield County,41.22,-73.38,3942.515239601223
5506,760674053,MA GLOVER FOUNDATION INC,TX,Harris County,29.77,-95.5,2093.399948137479
5507,237628529,PTA FLORIDA CONGRESS NORTH BEACH ELEMENTARY ,FL,Miami-Dade County,25.78,-80.19,3660.580501912681
5508,391867629,HOLIE OF CUDAHY INC CIFALDI SQUARE APARTMENTS,WI,Milwaukee County,43.0,-87.99,2764.468563142333
5509,611325905,UNIVERSITY HEALTH CARE INC,KY,Jefferson County,38.25,-85.75,2883.9333885981864
5510,742423808,CARBON COUNTY LIBRARY FOUNDATION INC,WY,Carbon County,41.7,-107.4,1282.520982085859
5512,30438796,JEWISH COMMUNITY FOUNDATION OF EL PASO,TX,El Paso County,31.85,-106.54,1014.8024404474844
5513,611304977,PURCHASE COMMUNITY HOUSING DEVELOPMENT CORP,KY,Graves County,36.7,-88.6,2630.0709779244326
5514,311531658,RESOURCES FOR RURAL COMMUNITY DEVELOPMENT INC,ID,Ada County,43.8,-116.4,1180.9657401460347
5515,626077169,TRI-CITIES ELECTRICAL JOINT APPRENTICESHIP TRAINING COMMITTEE,TN,Sullivan County,36.53,-82.38,3185.4415092728773
5516,930302009,UNITED METAL TRADES ASSOCIATION DBA UNITED EMPLOYERS ASSOCIATION,OR,Multnomah County,45.53,-122.64,1446.3282480419393
5517,266559063,GEN DYNAMICS CORP COMMERCIAL VEBA FOR REPRESENTED EMPLOYEES,VA,Fairfax County,38.87,-77.19,3627.3354019022468
5518,276836409,DYNCORP INTERNATIONAL LLC HEALTH AND WELFARE PLAN,VA,Fairfax County,38.93,-77.23,3623.5820293205584
5519,996005504,ROOFERS UNION LOCAL 221 VACATION AND HOLIDAY PLAN,AK,Fairbanks North Star Borough,64.6,-147.3,4043.043839543926
5520,237152750,ROOFERS UNION LOCAL 221 TRAINING PLAN,HI,Honolulu County,21.34,-157.84,4193.139505535689
5521,946093763,UNITED HEALTH CREDIT UNION,CA,San Bernardino County,34.03,-117.59,97.51403059928879
5522,942800450,JAMPOLSKY OUTREACH FOUNDATION,CA,Marin County,37.9,-122.6,712.0413254999997
5523,250918249,BYERS TOSH POST 267 AMERICAN LEGION HOME ASSOCIATION,PA,Westmoreland County,40.2,-79.2,3452.613849991243
5524,941508681,UNITED STATES PARACHUTE ASSOCIATION INC,VA,Fredericksburg city,38.3,-77.49,3604.56350717618
5525,250856580,WILLIAM PENN ASSOCIATION,PA,Allegheny County,40.45,-80.03,3382.8887174632664
5526,350415445,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO 16,IN,Vanderburgh County,38.1,-87.54,2726.9834646882778
5527,431500008,GOOD EARTH TOOLS INC VOLUNTARY EMPLOYEES BENEFIT ASSOCIATION,MO,Jefferson County,38.23,-90.38,2480.105013292073
5528,411329720,MINNESOTA BANKERS ASSOCIATION,MN,Hennepin County,44.86,-93.44,2417.2307927503775
5529,221736275,TEAMSTERS WELFARE FUND OF NORTHERN NEW JERSEY LOCAL 723,NJ,Morris County,40.85,-74.59,3841.9852594758677
5530,421235183,DUBUQUE RACING ASSOCIATION LTD,IA,Dubuque County,42.56,-90.69,2538.877391962812
5531,910491492,SPOKANE BUILDING OWNERS AND MANAGERS ASSOCIATION,WA,King County,47.61,-122.33,1658.0972349259685
5532,261677194,PELICAN PLACE INC,OH,Summit County,41.08,-81.46,3266.053175083822
5533,464273745,SBP REAL ESTATE INC,LA,Orleans Parish,29.97,-90.09,2590.2533634727934
5534,60665170,MIDDLESEX UNITED WAY INC,CT,Hartford County,41.66,-72.66,4001.3706619343743
5535,911296964,REFUGEE WOMENS ALLIANCE,WA,King County,47.47,-122.22,1640.8176728801777
5536,271405731,NAVY SEALS FUND CO,CA,San Diego County,32.9,-117.21,33.566156596279995
5537,943179784,MONTAIR FOUNDATION,CA,Contra Costa County,37.81,-121.99,668.2643202987929
5538,203293388,VENTURE DEVELOPMENT 2004 INC,NY,Rockland County,41.1,-74.01,3890.0916886818773
5539,382785495,FESTIVAL OF TREES INC,MI,Wayne County,42.35,-83.06,3147.831670942071
5540,946733851,MAYDAN CHARITABLE TRUST A SUPPORTING ORGANIZATION,NY,New York County,40.76,-73.97,3894.4043493673853
5541,912154838,SMALL BUSINESS DEVELOPMENT CORPORATION OF ORANGE COUNTY,CA,Orange County,33.75,-117.86,83.31384126288263
5542,521302617,CENTER FOR EFFECTIVE GOVERNMENT,DC,District of Columbia,38.88,-76.99,3644.5790860816546
5543,161535724,ADIRONDACK FOUNDATION,NY,Essex County,44.2,-73.6,3928.8927655695966
5544,521787487,KENDAL AT ITHACAINC,OH,Lorain County,41.29,-82.23,3203.583042833544
5545,200586256,TUG MCGRAW FOUNDATION,CO,Arapahoe County,39.6,-105.01,1304.4632135212719
5546,470786154,LINCOLN FORUM CO ESSEX CORPORATION,NE,Douglas County,41.26,-96.12,2066.998850402315
5547,562408734,US NAVAL SEA CADET FOUNDATION INC,VA,Arlington County,38.89,-77.1,3635.016756418203
